location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday
Israel,2021-03-01,driving,86.98,0,0,62.96,72.4,72.02,75,90110.832,411.957,2.707,0.92,0.055,94.99,55.04,39.96,11338,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-01,walking,107.75,0,0,62.96,72.4,72.02,75,90110.832,411.957,2.707,0.92,0.055,94.99,55.04,39.96,11338,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-02,driving,88.71,0,0,62.96,72.4,72.02,75,90718.535,423.28,2.575,0.93,0.055,96.21,55.51,40.7,10647,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-02,walking,112.94,0,0,62.96,72.4,72.02,75,90718.535,423.28,2.575,0.93,0.055,96.21,55.51,40.7,10647,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-03,driving,85.79,0,0,62.96,72.4,72.02,75,91211.514,424.65,2.36,0.91,0.053,97.47,55.99,41.47,10393,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-03,walking,102.4,0,0,62.96,72.4,72.02,75,91211.514,424.65,2.36,0.91,0.053,97.47,55.99,41.47,10393,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-04,driving,96.6,0,0,62.96,72.4,72.02,75,91664.634,423.857,2.228,0.9,0.051,98.83,56.45,42.38,10430,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-04,walking,118.67,0,0,62.96,72.4,72.02,75,91664.634,423.857,2.228,0.9,0.051,98.83,56.45,42.38,10430,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-05,driving,85.59,0,0,62.96,72.4,72.02,75,92017.934,423.923,2.261,0.88,0.047,99.5,56.65,42.85,10427,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-03-05,walking,117,0,0,62.96,72.4,72.02,75,92017.934,423.923,2.261,0.88,0.047,99.5,56.65,42.85,10427,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-03-06,driving,99.41,0,0,62.96,72.4,72.02,75,92394.802,435.592,2.047,0.86,0.047,99.91,56.77,43.14,10369,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-06,walking,111.83,0,0,62.96,72.4,72.02,75,92394.802,435.592,2.047,0.86,0.047,99.91,56.77,43.14,10369,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-07,driving,94.53,0,0,60.19,70.83,70.24,75,92608.307,425.293,2.294,0.83,0.045,101.11,57.13,43.98,10497,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-07,walking,116.92,0,0,60.19,70.83,70.24,75,92608.307,425.293,2.294,0.83,0.045,101.11,57.13,43.98,10497,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-08,driving,93.97,0,0,60.19,70.83,70.24,75,93017.409,415.225,2.591,0.8,0.044,102.27,57.44,44.82,10389,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-08,walking,119.57,0,0,60.19,70.83,70.24,75,93017.409,415.225,2.591,0.8,0.044,102.27,57.44,44.82,10389,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-09,driving,95.36,0,0,60.19,70.83,70.24,75,93380.876,380.334,2.36,0.78,0.04,103.46,57.75,45.71,10347,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-09,walking,120.56,0,0,60.19,70.83,70.24,75,93380.876,380.334,2.36,0.78,0.04,103.46,57.75,45.71,10347,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-10,driving,103.04,0,0,60.19,70.83,70.24,75,93754.047,363.219,2.426,0.76,0.038,104.4,58.02,46.38,9906,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-10,walking,129.15,0,0,60.19,70.83,70.24,75,93754.047,363.219,2.426,0.76,0.038,104.4,58.02,46.38,9906,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-11,driving,113.33,0,0,60.19,70.83,70.24,75,94072.687,344.008,2.393,0.73,0.037,105.46,58.28,47.18,9470,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-11,walking,146.7,0,0,60.19,70.83,70.24,75,94072.687,344.008,2.393,0.73,0.037,105.46,58.28,47.18,9470,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-12,"",146.7,0,0,60.19,70.83,70.24,75,94297.745,325.687,2.41,0.7,0.036,106.07,58.41,47.66,9386,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-03-13,driving,102.27,0,0,60.19,70.83,70.24,75,94482.713,298.273,2.179,0.68,0.034,106.45,58.5,47.95,9340,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-13,walking,121.43,0,0,60.19,70.83,70.24,75,94482.713,298.273,2.179,0.68,0.034,106.45,58.5,47.95,9340,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-14,driving,102.89,0,0,60.19,70.83,70.24,75,94618.811,287.215,1.981,0.64,0.033,107.54,58.74,48.8,9191,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-14,walking,127.15,0,0,60.19,70.83,70.24,75,94618.811,287.215,1.981,0.64,0.033,107.54,58.74,48.8,9191,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-15,driving,101.28,0,0,60.19,70.83,70.24,75,94842.483,260.725,1.865,0.62,0.031,108.67,58.97,49.7,9154,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-15,walking,130.52,0,0,60.19,70.83,70.24,75,94842.483,260.725,1.865,0.62,0.031,108.67,58.97,49.7,9154,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-16,driving,101.78,0,0,60.19,70.83,70.24,75,95049.287,238.344,1.898,0.59,0.029,109.71,59.19,50.53,8938,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-16,walking,133.01,0,0,60.19,70.83,70.24,75,95049.287,238.344,1.898,0.59,0.029,109.71,59.19,50.53,8938,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-17,driving,102.74,0,0,60.19,70.83,70.24,75,95219.698,209.379,1.766,0.57,0.027,110.6,59.39,51.21,8851,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-17,walking,135.3,0,0,60.19,70.83,70.24,75,95219.698,209.379,1.766,0.57,0.027,110.6,59.39,51.21,8851,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-18,driving,123.85,0,0,60.19,70.83,70.24,75,95379.596,186.701,1.683,0.55,0.025,111.45,59.57,51.88,8551,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-18,walking,169.56,0,0,60.19,70.83,70.24,75,95379.596,186.701,1.683,0.55,0.025,111.45,59.57,51.88,8551,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-19,driving,99.59,0,0,60.19,70.83,70.24,75,95500.559,171.83,1.535,0.54,0.024,111.85,59.65,52.2,8258,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-03-19,walking,141.57,0,0,60.19,70.83,70.24,75,95500.559,171.83,1.535,0.54,0.024,111.85,59.65,52.2,8258,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-03-20,driving,108.83,0,0,60.19,70.83,70.24,75,95571.149,155.491,1.551,0.52,0.022,112.08,59.71,52.38,8048,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-20,walking,132.72,0,0,60.19,70.83,70.24,75,95571.149,155.491,1.551,0.52,0.022,112.08,59.71,52.38,8048,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-21,driving,116.66,0,0,60.19,70.83,70.24,75,95634.923,145.159,1.337,0.5,0.021,112.7,59.86,52.84,7367,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-21,walking,150.42,0,0,60.19,70.83,70.24,75,95634.923,145.159,1.337,0.5,0.021,112.7,59.86,52.84,7367,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-22,driving,118.63,0,0,60.19,70.83,70.24,75,95749.532,129.578,1.304,0.48,0.02,113.32,60.01,53.31,6637,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-22,walking,165.11,0,0,60.19,70.83,70.24,75,95749.532,129.578,1.304,0.48,0.02,113.32,60.01,53.31,6637,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-03-23,driving,119.57,0,0,60.19,70.83,70.24,75,95856.4,115.302,1.221,0.47,0.019,113.43,60.04,53.39,5314,402.606,33132.32,0.5,2.99,Tuesday,0,1
Israel,2021-03-23,walking,186.81,0,0,60.19,70.83,70.24,75,95856.4,115.302,1.221,0.47,0.019,113.43,60.04,53.39,5314,402.606,33132.32,0.5,2.99,Tuesday,0,1
Israel,2021-03-24,driving,104.09,0,0,60.19,70.83,70.24,75,95895.566,96.553,1.601,0.45,0.018,114.09,60.17,53.93,4998,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-24,walking,138.14,0,0,60.19,70.83,70.24,75,95895.566,96.553,1.601,0.45,0.018,114.09,60.17,53.93,4998,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-25,driving,118.9,0,0,60.19,70.83,70.24,75,95989.956,87.194,1.551,0.45,0.016,114.62,60.28,54.33,4527,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-25,walking,164.1,0,0,60.19,70.83,70.24,75,95989.956,87.194,1.551,0.45,0.016,114.62,60.28,54.33,4527,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-03-26,driving,78.77,0,0,60.19,70.83,70.24,75,96052.113,78.793,1.518,0.46,0.015,114.82,60.33,54.49,4240,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-03-26,walking,95.31,0,0,60.19,70.83,70.24,75,96052.113,78.793,1.518,0.46,0.015,114.82,60.33,54.49,4240,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-03-27,driving,65.73,0,0,60.19,70.83,70.24,75,96052.113,68.709,1.37,0.45,0.013,114.88,60.35,54.54,4002,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-27,walking,50.69,0,0,60.19,70.83,70.24,75,96052.113,68.709,1.37,0.45,0.013,114.88,60.35,54.54,4002,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-03-28,driving,101.17,0,0,60.19,70.83,70.24,75,96114.616,68.528,1.535,0.46,0.015,114.96,60.37,54.59,3229,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-28,walking,101.92,0,0,60.19,70.83,70.24,75,96114.616,68.528,1.535,0.46,0.015,114.96,60.37,54.59,3229,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-03-29,driving,139.76,0,0,60.19,70.83,70.24,75,96137.838,55.472,1.452,0.45,0.013,115.38,60.45,54.93,2947,402.606,33132.32,0.5,2.99,Monday,0,1
Israel,2021-03-29,walking,180.96,0,0,60.19,70.83,70.24,75,96137.838,55.472,1.452,0.45,0.013,115.38,60.45,54.93,2947,402.606,33132.32,0.5,2.99,Monday,0,1
Israel,2021-03-30,driving,139.83,0,0,60.19,70.83,70.24,75,96197.222,48.689,1.172,0.46,0.011,115.73,60.54,55.19,3280,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-30,walking,195.09,0,0,60.19,70.83,70.24,75,96197.222,48.689,1.172,0.46,0.011,115.73,60.54,55.19,3280,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-03-31,driving,133.88,0,0,60.19,70.83,70.24,75,96251.06,50.785,0.908,0.48,0.012,116.04,60.63,55.41,2785,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-03-31,walking,187.14,0,0,60.19,70.83,70.24,75,96251.06,50.785,0.908,0.48,0.012,116.04,60.63,55.41,2785,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-01,driving,134.83,0,0,60.19,70.83,70.24,75,96291.613,43.094,0.941,0.49,0.011,116.35,60.72,55.63,2474,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-01,walking,200.38,0,0,60.19,70.83,70.24,75,96291.613,43.094,0.941,0.49,0.011,116.35,60.72,55.63,2474,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-02,driving,81.17,0,0,60.19,70.83,70.24,75,96320.611,38.357,0.908,0.51,0.011,116.47,60.75,55.72,2366,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-02,walking,97.19,0,0,60.19,70.83,70.24,75,96320.611,38.357,0.908,0.51,0.011,116.47,60.75,55.72,2366,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-03,driving,100.87,0,0,60.19,70.83,70.24,75,96362.55,44.348,1.172,0.53,0.013,116.52,60.77,55.75,2339,402.606,33132.32,0.5,2.99,Saturday,1,1
Israel,2021-04-03,walking,117.19,0,0,60.19,70.83,70.24,75,96362.55,44.348,1.172,0.53,0.013,116.52,60.77,55.75,2339,402.606,33132.32,0.5,2.99,Saturday,1,1
Israel,2021-04-04,driving,112.11,0,0,60.19,70.83,70.24,75,96382.999,38.34,0.957,0.53,0.01,116.89,60.88,56.01,2762,402.606,33132.32,0.5,2.99,Sunday,0,1
Israel,2021-04-04,walking,143.71,0,0,60.19,70.83,70.24,75,96382.999,38.34,0.957,0.53,0.01,116.89,60.88,56.01,2762,402.606,33132.32,0.5,2.99,Sunday,0,1
Israel,2021-04-05,driving,109.51,0,0,60.19,70.83,70.24,75,96424.129,40.899,0.842,0.53,0.01,117.26,61,56.26,2674,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-05,walking,137.11,0,0,60.19,70.83,70.24,75,96424.129,40.899,0.842,0.53,0.01,117.26,61,56.26,2674,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-06,driving,109.88,0,0,60.19,70.83,70.24,75,96460.753,37.647,1.056,0.53,0.009,117.55,61.1,56.45,2598,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-06,walking,141.12,0,0,60.19,70.83,70.24,75,96460.753,37.647,1.056,0.53,0.009,117.55,61.1,56.45,2598,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-07,driving,98.62,0,0,60.19,70.83,70.24,75,96494.95,34.841,0.941,0.54,0.008,117.82,61.2,56.62,2541,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-07,walking,114.08,0,0,60.19,70.83,70.24,75,96494.95,34.841,0.941,0.54,0.008,117.82,61.2,56.62,2541,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-08,driving,119.91,0,0,60.19,70.83,70.24,75,96526.144,33.505,0.974,0.54,0.008,118.12,61.31,56.82,2533,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-08,walking,158.25,0,0,60.19,70.83,70.24,75,96526.144,33.505,0.974,0.54,0.008,118.12,61.31,56.82,2533,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-09,driving,100.33,0,0,60.19,70.83,70.24,75,96547.865,32.465,0.99,0.55,0.007,118.23,61.34,56.89,2512,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-09,walking,128.08,0,0,60.19,70.83,70.24,75,96547.865,32.465,0.99,0.55,0.007,118.23,61.34,56.89,2512,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-10,driving,95.16,0,0,60.19,70.83,70.24,75,96563.924,28.768,0.924,0.56,0.007,118.29,61.36,56.93,2523,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-04-10,walking,104.34,0,0,60.19,70.83,70.24,75,96563.924,28.768,0.924,0.56,0.007,118.29,61.36,56.93,2523,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-04-11,driving,107.72,0,0,60.19,70.83,70.24,75,96577.788,27.827,0.875,0.57,0.006,118.55,61.46,57.09,2370,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-04-11,walking,132.27,0,0,60.19,70.83,70.24,75,96577.788,27.827,0.875,0.57,0.006,118.55,61.46,57.09,2370,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-04-12,driving,109.63,0,0,60.19,70.83,70.24,75,96603.782,25.665,0.924,0.58,0.006,118.8,61.57,57.24,2213,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-12,walking,138.49,0,0,60.19,70.83,70.24,75,96603.782,25.665,0.924,0.58,0.006,118.8,61.57,57.24,2213,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-13,driving,100.8,0,0,60.19,70.83,70.24,75,96624.116,23.338,0.858,0.59,0.005,118.92,61.63,57.29,1966,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-13,walking,121.97,0,0,60.19,70.83,70.24,75,96624.116,23.338,0.858,0.59,0.005,118.92,61.63,57.29,1966,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-14,driving,159.1,0,0,60.19,70.83,70.24,75,96653.693,22.677,0.759,0.61,0.005,119.02,61.67,57.35,1715,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-14,walking,255.73,0,0,60.19,70.83,70.24,75,96653.693,22.677,0.759,0.61,0.005,119.02,61.67,57.35,1715,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-15,driving,124.28,0,0,60.19,70.83,70.24,75,96689.739,23.371,0.594,0.62,0.005,119.03,61.67,57.36,1302,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-15,walking,160.72,0,0,60.19,70.83,70.24,75,96689.739,23.371,0.594,0.62,0.005,119.03,61.67,57.36,1302,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-16,driving,102.28,0,0,60.19,70.83,70.24,75,96693.667,20.829,0.594,0.61,0.005,119.14,61.71,57.43,1305,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-16,walking,142.1,0,0,60.19,70.83,70.24,75,96693.667,20.829,0.594,0.61,0.005,119.14,61.71,57.43,1305,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-17,driving,106.94,0,0,60.19,70.83,70.24,75,96687.544,17.66,0.644,0.63,0.004,119.18,61.72,57.46,1268,402.606,33132.32,0.5,2.99,Saturday,1,1
Israel,2021-04-17,walking,125.71,0,0,60.19,70.83,70.24,75,96687.544,17.66,0.644,0.63,0.004,119.18,61.72,57.46,1268,402.606,33132.32,0.5,2.99,Saturday,1,1
Israel,2021-04-18,driving,111,0,0,58.33,68.23,67.26,75,96706.491,18.386,0.644,0.64,0.004,119.34,61.8,57.54,1125,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-04-18,walking,145.68,0,0,58.33,68.23,67.26,75,96706.491,18.386,0.644,0.64,0.004,119.34,61.8,57.54,1125,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-04-19,driving,103.61,0,0,58.33,68.23,67.26,75,96726.247,17.495,0.611,0.65,0.004,119.49,61.87,57.62,984,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-19,walking,133.14,0,0,58.33,68.23,67.26,75,96726.247,17.495,0.611,0.65,0.004,119.49,61.87,57.62,984,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-20,driving,107.94,0,0,58.33,68.23,67.26,75,96742.306,16.884,0.594,0.66,0.004,119.64,61.94,57.7,1022,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-20,walking,139.54,0,0,58.33,68.23,67.26,75,96742.306,16.884,0.594,0.66,0.004,119.64,61.94,57.7,1022,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-21,driving,112.05,0,0,58.33,68.23,67.26,75,96757.903,14.887,0.561,0.67,0.004,119.79,62.01,57.78,1097,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-21,walking,140.84,0,0,58.33,68.23,67.26,75,96757.903,14.887,0.561,0.67,0.004,119.79,62.01,57.78,1097,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-22,driving,126.34,0,0,58.33,68.23,67.26,75,96794.296,14.937,0.512,0.69,0.004,119.94,62.08,57.86,1301,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-22,walking,175.91,0,0,58.33,68.23,67.26,75,96794.296,14.937,0.512,0.69,0.004,119.94,62.08,57.86,1301,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-23,driving,103.92,0,0,58.33,68.23,67.26,75,96804.117,15.778,0.495,0.67,0.004,120.01,62.11,57.9,1237,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-23,walking,139.31,0,0,58.33,68.23,67.26,75,96804.117,15.778,0.495,0.67,0.004,120.01,62.11,57.9,1237,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-24,driving,106.35,0,0,58.33,68.23,67.26,75,96813.59,18.007,0.314,0.64,0.004,120.03,62.12,57.92,1225,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-04-24,walking,127.74,0,0,58.33,68.23,67.26,75,96813.59,18.007,0.314,0.64,0.004,120.03,62.12,57.92,1225,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-04-25,driving,109.79,0,0,58.33,68.23,67.26,75,96819.367,16.125,0.281,0.62,0.004,120.17,62.17,57.99,1179,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-04-25,walking,138.31,0,0,58.33,68.23,67.26,75,96819.367,16.125,0.281,0.62,0.004,120.17,62.17,57.99,1179,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-04-26,driving,108.33,0,0,58.33,68.23,67.26,75,96828.956,14.673,0.198,0.61,0.004,120.32,62.23,58.08,1177,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-26,walking,136.73,0,0,58.33,68.23,67.26,75,96828.956,14.673,0.198,0.61,0.004,120.32,62.23,58.08,1177,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-04-27,driving,108.17,0,0,58.33,68.23,67.26,75,96841.665,14.194,0.231,0.6,0.004,120.44,62.28,58.16,1145,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-27,walking,138.83,0,0,58.33,68.23,67.26,75,96841.665,14.194,0.231,0.6,0.004,120.44,62.28,58.16,1145,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-04-28,driving,111.8,0,0,58.33,68.23,67.26,75,96853.911,13.715,0.248,0.6,0.004,120.57,62.33,58.24,1117,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-28,walking,140.86,0,0,58.33,68.23,67.26,75,96853.911,13.715,0.248,0.6,0.004,120.57,62.33,58.24,1117,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-04-29,driving,155.67,0,0,52.78,65.1,63.69,75,96863.616,9.903,0.264,0.59,0.003,120.7,62.38,58.32,1085,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-29,walking,195.84,0,0,52.78,65.1,63.69,75,96863.616,9.903,0.264,0.59,0.003,120.7,62.38,58.32,1085,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-04-30,driving,104.91,0,0,52.78,65.1,63.69,75,96872.165,9.721,0.281,0.59,0.003,120.76,62.4,58.36,1068,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-04-30,walking,137.78,0,0,52.78,65.1,63.69,75,96872.165,9.721,0.281,0.59,0.003,120.76,62.4,58.36,1068,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-05-01,driving,110.08,0,0,52.78,65.1,63.69,75,96872.165,8.368,0.215,0.59,0.002,120.77,62.41,58.37,1056,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-05-01,walking,125.98,0,0,52.78,65.1,63.69,75,96872.165,8.368,0.215,0.59,0.002,120.77,62.41,58.37,1056,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-05-02,driving,109.53,0,0,52.78,65.1,63.69,75,96880.599,8.747,0.231,0.6,0.003,120.88,62.44,58.43,1016,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-05-02,walking,133.98,0,0,52.78,65.1,63.69,75,96880.599,8.747,0.231,0.6,0.003,120.88,62.44,58.43,1016,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-05-03,driving,110.4,0,0,52.78,65.1,63.69,75,96888.34,8.483,0.231,0.6,0.003,120.98,62.48,58.5,950,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-05-03,walking,138.38,0,0,52.78,65.1,63.69,75,96888.34,8.483,0.231,0.6,0.003,120.98,62.48,58.5,950,402.606,33132.32,0.5,2.99,Monday,0,0
Israel,2021-05-04,driving,111.45,0,0,52.78,65.1,63.69,75,96897.121,7.922,0.165,0.6,0.002,121.07,62.52,58.55,902,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-05-04,walking,140.5,0,0,52.78,65.1,63.69,75,96897.121,7.922,0.165,0.6,0.002,121.07,62.52,58.55,902,402.606,33132.32,0.5,2.99,Tuesday,0,0
Israel,2021-05-05,driving,112.72,0,0,52.78,65.1,63.69,75,96905.208,7.328,0.149,0.59,0.002,121.15,62.56,58.6,829,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-05-05,walking,142.24,0,0,52.78,65.1,63.69,75,96905.208,7.328,0.149,0.59,0.002,121.15,62.56,58.6,829,402.606,33132.32,0.5,2.99,Wednesday,0,0
Israel,2021-05-06,driving,131.71,0,0,52.78,65.1,63.69,75,96912.255,6.948,0.198,0.58,0.002,121.23,62.6,58.63,748,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-05-06,walking,173.47,0,0,52.78,65.1,63.69,75,96912.255,6.948,0.198,0.58,0.002,121.23,62.6,58.63,748,402.606,33132.32,0.5,2.99,Thursday,0,0
Israel,2021-05-07,driving,105.61,0,0,52.78,65.1,63.69,75,96915.721,6.222,0.198,0.58,0.002,121.27,62.62,58.66,735,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-05-07,walking,139.52,0,0,52.78,65.1,63.69,75,96915.721,6.222,0.198,0.58,0.002,121.27,62.62,58.66,735,402.606,33132.32,0.5,2.99,Friday,1,0
Israel,2021-05-08,driving,110.49,0,0,52.78,65.1,63.69,75,96918.956,6.684,0.215,0.57,0.002,121.28,62.62,58.66,725,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-05-08,walking,127.24,0,0,52.78,65.1,63.69,75,96918.956,6.684,0.215,0.57,0.002,121.28,62.62,58.66,725,402.606,33132.32,0.5,2.99,Saturday,1,0
Israel,2021-05-09,driving,112.77,0,0,52.78,65.1,63.69,75,96919.881,5.612,0.182,0.58,0.002,121.36,62.65,58.72,697,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-05-09,walking,138.21,0,0,52.78,65.1,63.69,75,96919.881,5.612,0.182,0.58,0.002,121.36,62.65,58.72,697,402.606,33132.32,0.5,2.99,Sunday,0,0
Israel,2021-05-10,driving,123.47,0,0,52.78,65.1,63.69,75,96927.159,5.546,0.182,0.59,0.002,121.45,62.68,58.77,668,402.606,33132.32,0.5,2.99,Monday,0,0
