location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday,floor_month,shift_new_cases,shift_new_deaths,shift_reproduction,shift_positive,shift_vaccination,is_walking
Italy,2020-11-26,driving,62.63,0,0,79.63,74.22,74.11,75,24972.368,475.736,11.767,0.83,0.137,0,0,0,0,205.859,35220.084,2,3.18,Thursday,0,0,2020-11-01,557.563,10.817,0.94,0.156,0,0
Italy,2020-11-27,driving,65,0,0,79.63,74.22,74.11,75,25441.126,454.714,12.069,0.82,0.133,0,0,0,0,205.859,35220.084,2,3.18,Friday,0,0,2020-11-01,544.237,10.855,0.92,0.153,0,0
Italy,2020-11-27,walking,50.67,0,0,79.63,74.22,74.11,75,25441.126,454.714,12.069,0.82,0.133,0,0,0,0,205.859,35220.084,2,3.18,Friday,0,0,2020-11-01,544.237,10.855,0.92,0.153,0,1
Italy,2020-11-28,driving,54.42,0,0,79.63,74.22,74.11,75,25876.36,434.751,12.055,0.81,0.128,0,0,0,0,205.859,35220.084,2,3.18,Saturday,1,0,2020-11-01,533.782,11.152,0.9,0.15,0,0
Italy,2020-12-01,driving,64.43,0,0,79.63,74.22,74.11,75,26808.667,391.933,11.944,0.81,0.118,0,0,0,0,205.859,35220.084,2,3.18,Tuesday,0,0,2020-12-01,475.736,11.767,0.83,0.137,0,0
Italy,2020-12-05,walking,48.36,0,0,79.63,74.22,74.11,75,28282.158,343.686,12.171,0.81,0.11,0,0,0,0,205.859,35220.084,2,3.18,Saturday,1,0,2020-12-01,401.101,12.104,0.81,0.121,0,1
Italy,2020-12-06,walking,33.49,0,0,79.63,74.22,74.11,75,28594.537,339.529,12.225,0.81,0.11,0,0,0,0,205.859,35220.084,2,3.18,Sunday,1,0,2020-12-01,391.933,11.944,0.81,0.118,0,1
Italy,2020-12-08,walking,36.37,0,0,79.63,74.22,74.11,75,29066.174,322.501,11.528,0.78,0.108,0,0,0,0,205.859,35220.084,2,3.18,Tuesday,0,1,2020-12-01,366.12,12.258,0.81,0.113,0,1
Italy,2020-12-09,driving,71.73,0,0,79.63,74.22,74.11,75,29277.133,303.708,11.091,0.76,0.11,0,0,0,0,205.859,35220.084,2,3.18,Wednesday,0,0,2020-12-01,356.121,12.227,0.81,0.111,0,0
Italy,2020-12-12,walking,61.92,0,0,79.63,74.22,74.11,75,30197.152,273.57,10.684,0.88,0.105,0,0,0,0,205.859,35220.084,2,3.18,Saturday,1,0,2020-12-01,333.157,11.885,0.8,0.109,0,1
Italy,2020-12-13,walking,60.94,0,0,79.63,74.22,74.11,75,30493.818,271.326,10.495,0.9,0.105,0,0,0,0,205.859,35220.084,2,3.18,Sunday,1,0,2020-12-01,322.501,11.528,0.78,0.108,0,1
Italy,2020-12-15,driving,80.33,0,0,79.63,74.22,74.11,75,30938.132,267.423,10.909,0.9,0.103,0,0,0,0,205.859,35220.084,2,3.18,Tuesday,0,0,2020-12-01,289.009,10.84,0.78,0.109,0,0
Italy,2020-12-17,driving,87.5,0,0,79.63,74.22,74.11,75,31530.257,281.713,10.855,0.87,0.124,0,0,0,0,205.859,35220.084,2,3.18,Thursday,0,0,2020-12-01,273.57,10.684,0.88,0.105,0,0
Italy,2020-12-17,walking,63.81,0,0,79.63,74.22,74.11,75,31530.257,281.713,10.855,0.87,0.124,0,0,0,0,205.859,35220.084,2,3.18,Thursday,0,0,2020-12-01,273.57,10.684,0.88,0.105,0,1
Italy,2020-12-22,driving,87.73,0,0,79.63,74.22,74.11,75,32704.436,252.329,9.416,0.9,0.12,0,0,0,0,205.859,35220.084,2,3.18,Tuesday,0,0,2020-12-01,281.713,10.855,0.87,0.124,0,0
Italy,2020-12-29,driving,61.52,0,0,80.56,77.24,77.56,75,34194.914,212.925,7.53,0.98,0.104,0.02,0.02,0,20,205.859,35220.084,2,3.18,Tuesday,0,0,2020-12-01,243.223,8.695,0.89,0.092,0,0
Italy,2020-12-30,walking,45.82,0,0,80.56,77.24,77.56,75,34462.885,218.346,7.582,1.06,0.108,0.02,0.02,0,40,205.859,35220.084,2,3.18,Wednesday,0,0,2020-12-01,251.814,8.187,0.89,0.098,0,1
Italy,2021-01-01,walking,15.74,0,0,84.26,79.32,79.94,75,35218.518,238.691,7.707,1.11,0.119,0.08,0.08,0,146,205.859,35220.084,2,3.18,Friday,0,1,2021-01-01,223.307,7.386,0.86,0.103,0.01,1
Italy,2021-01-08,driving,74.53,0,0,80.56,79.32,79.94,75,37013.271,256.393,7.773,1.06,0.132,0.87,0.87,0,1129,205.859,35220.084,2,3.18,Friday,0,0,2021-01-01,254.588,8.05,1.05,0.122,0.21,0
Italy,2021-01-10,walking,32.31,0,0,80.56,79.32,79.94,75,37651.706,286.001,8.088,1.07,0.125,1.12,1.12,0,1303,205.859,35220.084,2,3.18,Sunday,1,0,2021-01-01,269.667,7.797,1.08,0.127,0.45,1
Italy,2021-01-14,walking,55.13,0,0,78.7,78.28,78.75,75,38640.562,273.887,8.404,0.92,0.113,1.71,1.71,0,1413,205.859,35220.084,2,3.18,Thursday,0,0,2021-01-01,275.652,8.055,1.08,0.126,1.02,1
Italy,2021-01-16,walking,60.91,0,0,78.7,78.28,78.75,75,39177.33,261.953,8.048,0.9,0.089,1.96,1.96,0,1348,205.859,35220.084,2,3.18,Saturday,1,0,2021-01-01,290.093,8.324,1.03,0.125,1.25,1
Italy,2021-01-19,driving,67.51,0,0,78.7,78.28,78.75,75,39704.357,229.98,7.887,0.86,0.065,2.15,2.14,0.02,1087,205.859,35220.084,2,3.18,Tuesday,0,0,2021-01-01,273.887,8.404,0.92,0.113,1.71,0
Italy,2021-01-19,walking,50.12,0,0,78.7,78.28,78.75,75,39704.357,229.98,7.887,0.86,0.065,2.15,2.14,0.02,1087,205.859,35220.084,2,3.18,Tuesday,0,0,2021-01-01,273.887,8.404,0.92,0.113,1.71,1
Italy,2021-01-22,driving,68,0,0,78.7,78.28,78.75,75,40386.705,211.305,7.913,0.87,0.053,2.31,2.23,0.08,648,205.859,35220.084,2,3.18,Friday,0,0,2021-01-01,247.585,8.085,0.88,0.08,2.02,0
Italy,2021-01-27,driving,71.53,0,0,78.7,78.28,78.75,75,41367.373,205.516,7.58,0.96,0.051,2.79,2.27,0.52,842,205.859,35220.084,2,3.18,Wednesday,0,0,2021-01-01,211.305,7.913,0.87,0.053,2.23,0
Italy,2021-02-01,walking,56.4,0,0,78.7,78.28,78.75,75,42356.592,202.217,7.003,0.95,0.049,3.5,2.3,1.2,1367,205.859,35220.084,2,3.18,Monday,0,0,2021-02-01,205.516,7.58,0.96,0.051,2.27,1
Italy,2021-02-02,driving,78.82,0,0,78.7,78.28,78.75,75,42516.214,200.013,6.904,0.95,0.049,3.65,2.31,1.33,1385,205.859,35220.084,2,3.18,Tuesday,0,0,2021-02-01,206.236,7.511,0.94,0.051,2.28,0
Italy,2021-02-04,walking,62.21,0,0,78.7,78.28,78.75,75,42960.097,193.603,6.758,0.97,0.048,3.99,2.35,1.64,1489,205.859,35220.084,2,3.18,Thursday,0,0,2021-02-01,204.611,7.365,0.93,0.05,2.29,1
Italy,2021-02-12,walking,66.64,0,0,78.7,80.36,81.13,75,44611.552,202.34,5.734,1,0.048,4.95,2.78,2.17,1122,205.859,35220.084,2,3.18,Friday,0,0,2021-02-01,197.778,6.514,1,0.049,2.42,1
Italy,2021-02-14,driving,97.9,0,0,78.7,80.36,81.13,75,45018.139,201.168,5.444,0.99,0.047,5.09,2.91,2.18,1035,205.859,35220.084,2,3.18,Sunday,1,0,2021-02-01,200.152,6.28,1,0.049,2.52,0
Italy,2021-02-15,walking,64.19,0,0,82.41,82.45,83.51,75,45139.604,199.692,5.328,0.99,0.046,5.19,3,2.19,1025,205.859,35220.084,2,3.18,Monday,0,0,2021-02-01,199.597,5.949,1,0.048,2.6,1
Italy,2021-02-17,walking,66.58,0,0,82.41,82.45,83.51,75,45510.648,197.033,5.203,1.01,0.046,5.44,3.22,2.22,1053,205.859,35220.084,2,3.18,Wednesday,0,0,2021-02-01,202.34,5.734,1,0.048,2.78,1
Italy,2021-02-23,driving,81.82,0,0,82.41,82.45,83.51,75,46842.15,218.724,5.144,1.17,0.048,6.31,4.04,2.27,1430,205.859,35220.084,2,3.18,Tuesday,0,0,2021-02-01,193.768,5.099,1.03,0.045,3.36,0
Italy,2021-02-25,walking,71.38,0,0,82.41,82.45,83.51,75,47442.082,243.419,4.931,1.22,0.051,6.73,4.42,2.31,1619,205.859,35220.084,2,3.18,Thursday,0,0,2021-02-01,200.781,5.033,1.1,0.046,3.63,1
Italy,2021-02-27,driving,93.22,0,0,82.41,82.45,83.51,75,48093.567,264.698,4.775,1.21,0.054,7.17,4.82,2.35,1842,205.859,35220.084,2,3.18,Saturday,1,0,2021-02-01,211.798,5.096,1.15,0.048,3.87,0
Italy,2021-02-27,walking,90.26,0,0,82.41,82.45,83.51,75,48093.567,264.698,4.775,1.21,0.054,7.17,4.82,2.35,1842,205.859,35220.084,2,3.18,Saturday,1,0,2021-02-01,211.798,5.096,1.15,0.048,3.87,1
Italy,2021-02-28,driving,93.4,0,0,82.41,82.45,83.51,75,48382.014,274.126,4.681,1.21,0.056,7.29,4.93,2.36,1906,205.859,35220.084,2,3.18,Sunday,1,0,2021-02-01,218.724,5.144,1.17,0.048,4.04,0
Italy,2021-03-05,walking,63.4,0,0,82.41,82.45,83.51,75,50000.622,317.097,4.829,1.19,0.062,8.77,6.08,2.69,2588,205.859,35220.084,2,3.18,Friday,0,0,2021-03-01,274.126,4.681,1.21,0.056,4.93,1
Italy,2021-03-09,walking,54.35,0,0,84.26,83.49,84.7,75,51290.097,344.158,5.177,1.14,0.065,9.86,6.91,2.95,2953,205.859,35220.084,2,3.18,Tuesday,0,0,2021-03-01,308.776,4.726,1.2,0.062,5.82,1
Italy,2021-03-16,driving,59.86,0,0,84.26,83.49,84.7,75,53897.973,372.554,5.959,1.06,0.069,11.93,8.32,3.61,2957,205.859,35220.084,2,3.18,Tuesday,0,0,2021-03-01,347.549,5.141,1.14,0.066,7.18,0
Italy,2021-03-19,walking,48.58,38090000000,0,84.26,83.49,84.7,75,55116.064,370.035,6.325,1.03,0.069,12.76,8.76,4,2609,205.859,35220.084,2,3.18,Friday,0,0,2021-03-01,367.779,5.576,1.09,0.068,8.03,1
Italy,2021-03-24,driving,65.52,0,0,84.26,83.49,84.7,75,56909.659,375.803,6.869,0.98,0.072,14.39,9.84,4.55,3134,205.859,35220.084,2,3.18,Wednesday,0,0,2021-03-01,370.035,6.325,1.03,0.069,8.76,0
Italy,2021-03-28,driving,51,0,0,84.26,83.49,84.7,75,58417.966,367.838,7.067,0.94,0.071,15.96,10.96,5,3847,205.859,35220.084,2,3.18,Sunday,1,0,2021-03-01,380.041,6.8,1.02,0.072,9.56,0
Italy,2021-04-09,walking,55.77,0,0,80.56,81.41,82.32,75,61799.752,254.059,7.681,0.87,0.057,21.22,14.81,6.41,4229,205.859,35220.084,2,3.18,Friday,0,0,2021-04-01,321.825,7.317,0.85,0.065,13,1
Italy,2021-04-13,driving,78.28,0,0,80.56,81.41,82.32,75,62734.342,251.223,7.894,0.92,0.05,23.01,16.2,6.81,4931,205.859,35220.084,2,3.18,Tuesday,0,0,2021-04-01,261.131,7.121,0.83,0.059,14.39,0
Italy,2021-04-16,driving,81.05,0,0,80.56,82.66,83.75,75,63545.532,249.397,6.585,0.89,0.051,24.75,17.48,7.27,5041,205.859,35220.084,2,3.18,Friday,0,0,2021-04-01,239.939,7.618,0.91,0.055,15.49,0
Italy,2021-04-22,driving,82.49,0,0,80.56,82.66,83.75,75,64849.925,223.964,5.718,0.92,0.046,28.09,19.87,8.22,5674,205.859,35220.084,2,3.18,Thursday,0,0,2021-04-01,244.23,6.505,0.89,0.05,17.94,0
Italy,2021-04-22,walking,62.79,0,0,80.56,82.66,83.75,75,64849.925,223.964,5.718,0.92,0.046,28.09,19.87,8.22,5674,205.859,35220.084,2,3.18,Thursday,0,0,2021-04-01,244.23,6.505,0.89,0.05,17.94,1
Italy,2021-04-23,driving,86.95,0,0,80.56,82.66,83.75,75,65094.013,221.212,5.512,0.91,0.046,28.76,20.32,8.44,5733,205.859,35220.084,2,3.18,Friday,0,0,2021-04-01,237.026,6.316,0.89,0.049,18.25,0
Italy,2021-04-26,driving,89.63,269000000000,0,77.78,81.09,81.96,75,65679.688,217.658,5.425,0.91,0.045,30.42,21.58,8.88,5937,205.859,35220.084,2,3.18,Monday,0,0,2021-04-01,226.131,5.765,0.91,0.048,19.43,0
Italy,2021-04-30,driving,113.46,0,0,77.78,81.09,81.96,75,66532.11,205.442,4.981,0.88,0.043,33.46,23.61,9.96,6717,205.859,35220.084,2,3.18,Friday,0,0,2021-04-01,218.657,5.46,0.92,0.046,21.14,0
Italy,2021-05-03,driving,97.07,0,0,77.78,81.09,81.96,75,66996.122,188.062,4.475,0.84,0.041,35.48,24.98,10.68,7230,205.859,35220.084,2,3.18,Monday,0,0,2021-05-01,212.637,5.337,0.91,0.044,22.46,0
Italy,2021-05-07,walking,95.82,0,0,77.78,81.09,81.96,75,67691.42,165.616,3.929,0.83,0.036,38.78,27.22,11.82,7600,205.859,35220.084,2,3.18,Friday,0,0,2021-05-01,193.955,4.581,0.84,0.041,24.5,1
Italy,2021-05-10,driving,100.5,0,0,74.07,79.01,79.58,75,68080.757,154.948,3.776,0.79,0.033,41,28.67,12.64,7888,205.859,35220.084,2,3.18,Monday,0,0,2021-05-01,178.403,4.132,0.84,0.038,26.06,0
Italy,2021-05-12,driving,106.93,0,0,74.07,79.01,79.58,75,68325.39,143.368,3.636,0.75,0.031,42.56,29.71,13.2,7909,205.859,35220.084,2,3.18,Wednesday,0,0,2021-05-01,165.616,3.929,0.83,0.036,27.22,0
Italy,2021-05-12,walking,84.03,0,0,74.07,79.01,79.58,75,68325.39,143.368,3.636,0.75,0.031,42.56,29.71,13.2,7909,205.859,35220.084,2,3.18,Wednesday,0,0,2021-05-01,165.616,3.929,0.83,0.036,27.22,1
Italy,2021-05-13,driving,109.79,0,0,74.07,79.01,79.58,75,68459.061,134.588,3.502,0.74,0.03,43.43,30.28,13.51,7929,205.859,35220.084,2,3.18,Thursday,0,0,2021-05-01,159.024,3.925,0.82,0.035,27.76,0
Italy,2021-05-13,walking,86.51,0,0,74.07,79.01,79.58,75,68459.061,134.588,3.502,0.74,0.03,43.43,30.28,13.51,7929,205.859,35220.084,2,3.18,Thursday,0,0,2021-05-01,159.024,3.925,0.82,0.035,27.76,1
Italy,2021-05-28,driving,141.68,0,0,73.15,79.74,80.42,75,69625.864,61.978,2.105,0.68,0.017,56.07,37.77,19.23,8464,205.859,35220.084,2,3.18,Friday,0,0,2021-05-01,78.115,2.526,0.68,0.02,35.35,0
Italy,2021-05-30,walking,128.73,0,0,73.15,79.74,80.42,75,69729.996,56.281,1.94,0.68,0.016,57.6,38.73,19.87,8461,205.859,35220.084,2,3.18,Sunday,1,0,2021-05-01,72.931,2.372,0.68,0.019,36.25,1
Italy,2021-05-31,walking,108.8,0,0,71.3,78.7,79.23,75,69760.064,54.696,1.874,0.68,0.015,58.4,39.27,20.22,8497,205.859,35220.084,2,3.18,Monday,0,0,2021-05-01,69.234,2.306,0.68,0.018,36.73,1
Italy,2021-06-08,walking,106.28,0,0,71.3,78.7,79.23,75,70053.985,36.122,1.108,0.7,0.012,65.66,45.06,22.32,9273,205.859,35220.084,2,3.18,Tuesday,0,0,2021-06-01,45.349,1.297,0.64,0.015,41.16,1
Italy,2021-06-16,walking,118.48,0,0,71.3,78.7,79.23,75,70266.351,25.145,0.912,0.63,0.009,73.07,50.46,24.54,9172,205.859,35220.084,2,3.18,Wednesday,0,0,2021-06-01,33.176,1.203,0.68,0.011,47.48,1
Italy,2021-06-18,driving,165.96,0,0,71.3,78.7,79.23,75,70307.203,21.6,0.711,0.62,0.007,75.07,51.52,25.51,9071,205.859,35220.084,2,3.18,Friday,0,0,2021-06-01,29.402,1.132,0.66,0.01,48.84,0
Italy,2021-06-26,walking,167.01,0,0,69.91,79.17,79.76,75,70412.84,12.272,0.484,0.66,0.004,82.47,55.2,29.3,9254,205.859,35220.084,2,3.18,Saturday,1,0,2021-06-01,18.148,0.598,0.62,0.006,52.86,1
Italy,2021-06-28,driving,152.68,0,0,69.91,76.82,77.08,75,70432.141,11.804,0.494,0.75,0.004,84.11,55.99,30.15,9241,205.859,35220.084,2,3.18,Monday,0,0,2021-06-01,16.544,0.47,0.59,0.005,53.8,0
Italy,2021-06-28,walking,126.47,0,0,69.91,76.82,77.08,75,70432.141,11.804,0.494,0.75,0.004,84.11,55.99,30.15,9241,205.859,35220.084,2,3.18,Monday,0,0,2021-06-01,16.544,0.47,0.59,0.005,53.8,1
Italy,2021-06-29,driving,153.21,0,0,69.91,76.82,77.08,75,70443.338,11.433,0.52,0.78,0.004,85.04,56.4,30.68,9221,205.859,35220.084,2,3.18,Tuesday,0,0,2021-06-01,14.047,0.406,0.55,0.005,54.29,0
Italy,2021-06-30,driving,157.47,0,0,69.91,76.82,77.08,75,70456.173,10.573,0.506,0.81,0.004,85.99,56.81,31.23,9233,205.859,35220.084,2,3.18,Wednesday,0,0,2021-06-01,13.111,0.456,0.6,0.004,54.76,0
Italy,2021-06-30,walking,132.18,0,0,69.91,76.82,77.08,75,70456.173,10.573,0.506,0.81,0.004,85.99,56.81,31.23,9233,205.859,35220.084,2,3.18,Wednesday,0,0,2021-06-01,13.111,0.456,0.6,0.004,54.76,1
Italy,2021-07-01,driving,163.41,0,0,47.22,64.06,62.5,75,70470.711,12.022,0.532,0.85,0.004,86.93,57.18,31.81,9133,205.859,35220.084,2,3.18,Thursday,0,0,2021-07-01,12.272,0.484,0.66,0.004,55.2,0
Italy,2021-07-01,walking,137.79,0,0,47.22,64.06,62.5,75,70470.711,12.022,0.532,0.85,0.004,86.93,57.18,31.81,9133,205.859,35220.084,2,3.18,Thursday,0,0,2021-07-01,12.272,0.484,0.66,0.004,55.2,1
Italy,2021-07-02,walking,149.56,0,0,47.22,64.06,62.5,75,70483.843,12.123,0.465,0.89,0.004,87.85,57.51,32.4,8986,205.859,35220.084,2,3.18,Friday,0,0,2021-07-01,12.034,0.477,0.72,0.004,55.55,1
Italy,2021-07-03,walking,177.92,0,0,47.22,64.06,62.5,75,70499.208,12.338,0.423,0.95,0.004,88.72,57.78,33,8920,205.859,35220.084,2,3.18,Saturday,1,0,2021-07-01,11.804,0.494,0.75,0.004,55.99,1
Italy,2021-07-15,walking,170.03,0,0,75.46,79.95,80.65,75,70760.662,26.496,0.258,1.66,0.009,99.5,60.08,41.54,9200,205.859,35220.084,2,3.18,Thursday,0,0,2021-07-01,17.423,0.31,1.35,0.006,59.36,1
Italy,2021-07-17,driving,212.56,0,0,75.46,79.95,80.65,75,70860.114,34.135,0.227,1.71,0.011,101.37,60.38,43.13,9119,205.859,35220.084,2,3.18,Saturday,1,0,2021-07-01,19.767,0.255,1.45,0.007,59.61,0
Italy,2021-07-19,walking,173.47,0,0,75.46,79.95,80.65,75,70946.052,41.029,0.203,1.68,0.013,103.05,60.72,44.48,9214,205.859,35220.084,2,3.18,Monday,0,0,2021-07-01,23.94,0.267,1.61,0.008,59.91,1
Italy,2021-07-20,driving,181.97,0,0,75.46,80.73,81.55,75,71004.85,45.814,0.18,1.68,0.015,103.99,60.92,45.22,9204,205.859,35220.084,2,3.18,Tuesday,0,0,2021-07-01,26.496,0.258,1.66,0.009,60.08,0
Italy,2021-07-23,driving,213.57,0,0,75.46,79.95,80.65,75,71243.876,62.19,0.203,1.58,0.019,106.91,61.65,47.44,9186,205.859,35220.084,2,3.18,Friday,0,0,2021-07-01,38.234,0.217,1.7,0.013,60.52,0
Italy,2021-07-30,driving,224.08,0,0,44.44,62.5,60.71,75,71839.029,85.022,0.26,1.3,0.024,112.83,63.35,51.71,8452,205.859,35220.084,2,3.18,Friday,0,0,2021-07-01,70.781,0.194,1.47,0.021,61.98,0
Italy,2021-07-31,walking,215.07,0,0,50,65.62,64.29,75,71946.683,88.261,0.286,1.27,0.025,113.54,63.62,52.17,8304,205.859,35220.084,2,3.18,Saturday,1,0,2021-07-01,73.25,0.229,1.42,0.022,62.23,1
Italy,2021-08-01,walking,191.99,0,0,50,65.62,64.29,75,72034.673,89.627,0.281,1.23,0.026,114.01,63.8,52.46,8120,205.859,35220.084,2,3.18,Sunday,1,0,2021-08-01,75.521,0.262,1.38,0.022,62.47,1
Italy,2021-08-03,driving,198.95,0,0,50,65.62,64.29,75,72167.418,90.56,0.284,1.18,0.027,115.54,64.3,53.49,7624,205.859,35220.084,2,3.18,Tuesday,0,0,2021-08-01,81.546,0.258,1.32,0.023,63.04,0
Italy,2021-08-10,driving,210.44,0,0,50,65.62,64.29,75,72876.411,101.285,0.373,1.13,0.028,120.03,66.24,56.08,6417,205.859,35220.084,2,3.18,Tuesday,0,0,2021-08-01,95.177,0.317,1.16,0.029,64.88,0
Italy,2021-08-10,walking,228.32,0,0,50,65.62,64.29,75,72876.411,101.285,0.373,1.13,0.028,120.03,66.24,56.08,6417,205.859,35220.084,2,3.18,Tuesday,0,0,2021-08-01,95.177,0.317,1.16,0.029,64.88,1
Italy,2021-08-11,driving,206.65,0,0,50,65.62,64.29,75,72876.411,101.285,0.373,1.13,0.028,120.03,66.24,56.08,6417,0,0,0,0,Wednesday,0,0,2021-08-01,95.144,0.331,1.14,0.029,65.2,0
Italy,2021-08-11,walking,222.04,0,0,50,65.62,64.29,75,72876.411,101.285,0.373,1.13,0.028,120.03,66.24,56.08,6417,0,0,0,0,Wednesday,0,0,2021-08-01,95.144,0.331,1.14,0.029,65.2,1
Mexico,2020-01-13,driving,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Monday,0,0,2020-01-01,96.061,0.345,1.13,0.028,65.45,0
Mexico,2020-01-18,driving,134.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Saturday,1,0,2020-01-01,0,0,0,0,0,0
Mexico,2020-01-19,walking,87.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Sunday,1,0,2020-01-01,0,0,0,0,0,1
Mexico,2020-01-21,walking,101.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Tuesday,0,0,2020-01-01,0,0,0,0,0,1
Mexico,2020-01-23,walking,105.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Thursday,0,0,2020-01-01,0,0,0,0,0,1
Mexico,2020-01-25,driving,132.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Saturday,1,0,2020-01-01,0,0,0,0,0,0
Mexico,2020-01-28,driving,95.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Tuesday,0,0,2020-01-01,0,0,0,0,0,0
Mexico,2020-02-04,driving,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Tuesday,0,0,2020-02-01,0,0,0,0,0,0
Mexico,2020-02-07,walking,125.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Friday,0,0,2020-02-01,0,0,0,0,0,1
Mexico,2020-02-13,driving,114.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Thursday,0,0,2020-02-01,0,0,0,0,0,0
Mexico,2020-02-14,walking,152.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,17336.469,2.5,1.38,Friday,0,0,2020-02-01,0,0,0,0,0,1
Mexico,2020-02-19,driving,104.29,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,66.444,17336.469,2.5,1.38,Wednesday,0,0,2020-02-01,0,0,0,0,0,0
Mexico,2020-02-20,driving,109.57,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,66.444,17336.469,2.5,1.38,Thursday,0,0,2020-02-01,0,0,0,0,0,0
Mexico,2020-02-23,driving,104.9,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,66.444,17336.469,2.5,1.38,Sunday,1,0,2020-02-01,0,0,0,0,0,0
Mexico,2020-02-26,walking,100.35,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,66.444,17336.469,2.5,1.38,Wednesday,0,0,2020-02-01,0,0,0,0.001,0,1
Mexico,2020-02-27,walking,108.48,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,66.444,17336.469,2.5,1.38,Thursday,0,0,2020-02-01,0,0,0,0.001,0,1
Mexico,2020-02-28,walking,132.13,0,0,2.78,4.69,5.36,0,0.008,0,0,0,0.008,0,0,0,0,66.444,17336.469,2.5,1.38,Friday,0,0,2020-02-01,0,0,0,0.001,0,1
Mexico,2020-02-29,driving,141.72,0,0,2.78,4.69,5.36,0,0.031,0,0,0,0.009,0,0,0,0,66.444,17336.469,2.5,1.38,Saturday,1,0,2020-02-01,0,0,0,0.002,0,0
Mexico,2020-03-02,driving,94.55,0,0,2.78,4.69,5.36,0,0.039,0,0,0,0.012,0,0,0,0,66.444,17336.469,2.5,1.38,Monday,0,0,2020-03-01,0,0,0,0.002,0,0
Mexico,2020-03-02,walking,100.09,0,0,2.78,4.69,5.36,0,0.039,0,0,0,0.012,0,0,0,0,66.444,17336.469,2.5,1.38,Monday,0,0,2020-03-01,0,0,0,0.002,0,1
Mexico,2020-03-05,driving,103.76,0,0,2.78,4.69,5.36,0,0.039,0.006,0,0,0.028,0,0,0,0,66.444,17336.469,2.5,1.38,Thursday,0,0,2020-03-01,0,0,0,0.009,0,0
Mexico,2020-03-13,walking,130.03,0,0,2.78,4.69,5.36,0,0.202,0.022,0,0,0.1,0,0,0,0,66.444,17336.469,2.5,1.38,Friday,0,0,2020-03-01,0.002,0,0,0.04,0,1
Mexico,2020-03-22,walking,35.34,0,0,8.33,9.9,11.31,0,2.451,0.291,0.003,1.88,0.168,0,0,0,0,66.444,17336.469,2.5,1.38,Sunday,1,0,2020-03-01,0.095,0,0,0.154,0,1
Mexico,2020-03-24,walking,39.17,0,0,52.78,34.9,39.88,0,3.141,0.346,0.006,1.87,0.164,0,0,0,0,66.444,17336.469,2.5,1.38,Tuesday,0,0,2020-03-01,0.168,0.001,1.9,0.167,0,1
Mexico,2020-03-25,walking,37.89,0,0,52.78,34.9,39.88,0,3.684,0.396,0.007,1.86,0.158,0,0,0,0,66.444,17336.469,2.5,1.38,Wednesday,0,0,2020-03-01,0.196,0.002,1.89,0.17,0,1
Mexico,2020-03-28,walking,40.9,0,0,63.89,41.15,47.02,0,6.577,0.661,0.016,1.83,0.164,0,0,0,0,66.444,17336.469,2.5,1.38,Saturday,1,0,2020-03-01,0.316,0.004,1.88,0.162,0,1
Mexico,2020-04-06,driving,39.47,0,0,82.41,53.65,61.31,0,18.917,1.49,0.107,1.72,0.24,0,0,0,0,66.444,17336.469,2.5,1.38,Monday,0,0,2020-04-01,1.001,0.034,1.76,0.201,0,0
Mexico,2020-04-11,driving,37.77,0,0,82.41,53.65,61.31,0,32.722,2.581,0.215,1.63,0.284,0,0,0,0,66.444,17336.469,2.5,1.38,Saturday,1,0,2020-04-01,1.49,0.107,1.72,0.24,0,0
